response,context/0,context/1,context/2,context/3,context/4
"Believe it or not, that duff bag thing worked.","Can't remember the last time I saw an international business man with an untucked shirt. In addition, we received this footage taken over the last few months.",We are international businessmen. My colleague accidentally left the bags there now please let us go before we miss our international business meeting.,"Look, this is all just... it's a misunderstanding.","Sir, please. We're assessing the bag situation.",They were your bags.
We are international businessmen...,"Yes, he's that lame. Tell them you're that lame!",Nobody's that lame.,"Truth is, my friend... he does this thing where he goes to airports with fake luggage to pick up girls and we followed some here to Philadelphia. That's it! That's all this is!","Believe it or not, that duff bag thing worked.","Can't remember the last time I saw an international business man with an untucked shirt. In addition, we received this footage taken over the last few months."
"Dude, seriously, relax.",Sir! Lower your voice or we'll restrain you.,OH COME ON!,We are international businessmen...,"Yes, he's that lame. Tell them you're that lame!",Nobody's that lame.
Exactly!  We have a lawyer?,We at least get to call our lawyer.,"Dude, seriously, relax.",Sir! Lower your voice or we'll restrain you.,OH COME ON!,We are international businessmen...
"Relax, Ted. We didn't do anything wrong. And, B.T.W, we'd be out of here by now if you'd have tucked in your shirt.",You had to play the race card.,My lips are always like this,With your lips and everything...?,What?,What are you doing?
We're going to Sascha's?,"No, we can't just... we're going home!",Can't we just... just...,"Yeah, we just got released and we're heading back on the next flight. Meet us at MacLaren's maybe we can still make last call.","Man, I'm almost half way there!",Don't come to Philly.
Sascha.  She's having friends over for drinks at her house. It's goanna be legen... wait for it...and I hope you're not lactose intolerant 'cuz the second half of that word is... dairy.,Who the hell is Sascha?,We're going to Sascha's?,"No, we can't just... we're going home!",Can't we just... just...,"Yeah, we just got released and we're heading back on the next flight. Meet us at MacLaren's maybe we can still make last call."
Legendary!,No.,Sascha.  She's having friends over for drinks at her house. It's goanna be legen... wait for it...and I hope you're not lactose intolerant 'cuz the second half of that word is... dairy.,Who the hell is Sascha?,We're going to Sascha's?,"No, we can't just... we're going home!"
"Marshall, we're going to Sascha's!",Hello.,"No, Marshall, we're going back.","Legendary, that sounds awesome!",Legendary!,No.
"Yes, we are.","No, we're not.","Marshall, we're going to Sascha's!",Hello.,"No, Marshall, we're going back.","Legendary, that sounds awesome!"
"So, uh... you're Sascha's friends, huh?","So, Barney and I hit the town. Philadelphia, PA. Our first and only stop... Sascha's party.","Oh, damn it!","Yeah, I'm gay. Just came over to let you know that you sat on a grape.","I took my ring off! It's very, very sweet of you to come over and talk to me, but I... just...",Hey.
Philly!,You know it.,"So, uh... you're Sascha's friends, huh?","So, Barney and I hit the town. Philadelphia, PA. Our first and only stop... Sascha's party.","Oh, damn it!","Yeah, I'm gay. Just came over to let you know that you sat on a grape."
Philly!,Shh!,Philly!,You know it.,"So, uh... you're Sascha's friends, huh?","So, Barney and I hit the town. Philadelphia, PA. Our first and only stop... Sascha's party."
"Did you hear that, Ted? Dana works security at the Liberty Bell.",I can't breathe!,"Really? Well I thought it was kinda weird, but if you're cool with it. Yeah. It's off and she's talking to some guy. Do you want me to go over and...","Is she talking to some hot guy? Oh, you can tell me. It's totally cool. It was my idea! Hell, I told her she could take the ring off.",She's uh...,Robin! Uh... Where's Lily
Wow it must be really well cornered off over there. You ever go behind the rope and touch it?,I do okay.,"Did you hear that, Ted? Dana works security at the Liberty Bell.",I can't breathe!,"Really? Well I thought it was kinda weird, but if you're cool with it. Yeah. It's off and she's talking to some guy. Do you want me to go over and...","Is she talking to some hot guy? Oh, you can tell me. It's totally cool. It was my idea! Hell, I told her she could take the ring off."
"Ever, like, stick your head inside it?",Only all the time.,Wow it must be really well cornered off over there. You ever go behind the rope and touch it?,I do okay.,"Did you hear that, Ted? Dana works security at the Liberty Bell.",I can't breathe!
D'you ever lick it?,Yeah.,"Ever, like, stick your head inside it?",Only all the time.,Wow it must be really well cornered off over there. You ever go behind the rope and touch it?,I do okay.
Hmm... I bet nobody in history has ever licked the Liberty Bell! If someone were to pull that off I dare say it would be... what's the word?,"Nope, I have never licked it.",D'you ever lick it?,Yeah.,"Ever, like, stick your head inside it?",Only all the time.
"Legendary, Ted, LEGENDARY!","Well, this is my stop.",Hmm... I bet nobody in history has ever licked the Liberty Bell! If someone were to pull that off I dare say it would be... what's the word?,"Nope, I have never licked it.",D'you ever lick it?,Yeah.
Could have licked the Liberty Bell.,Hey!,"So it turns out Uncle Marshall really was the jealous type. Unfortunately, that guys boyfriend... also the jealous type.",You don't say!,"Oh, thank god... I've never been in a fight before.","Marshall, he's gay!"
"Bong, bong...",We're going to the airport.,Could have licked the Liberty Bell.,Hey!,"So it turns out Uncle Marshall really was the jealous type. Unfortunately, that guys boyfriend... also the jealous type.",You don't say!
"Ted, Ted... you're not even looking.","Why do I hang out with you? Why? All I wanted was to have a regular beer, in a regular bar with my regular friends, in my regular city!","Bong, bong...",We're going to the airport.,Could have licked the Liberty Bell.,Hey!
"Look, our forefathers died for the pursuit of happiness, okay. Not for the sit around and wait of happiness. Now if you want, you can go to the same bar, drink the same beer talk to the same people everyday, or you can lick the Liberty Bell! You can grab life by the crack and lick the crap out of it!","No, I'm not.","Ted, Ted... you're not even looking.","Why do I hang out with you? Why? All I wanted was to have a regular beer, in a regular bar with my regular friends, in my regular city!","Bong, bong...",We're going to the airport.
"Thanks, Leonard. Ted, you're missing out on a valuable life lesson!","That was beautiful, man!","Look, our forefathers died for the pursuit of happiness, okay. Not for the sit around and wait of happiness. Now if you want, you can go to the same bar, drink the same beer talk to the same people everyday, or you can lick the Liberty Bell! You can grab life by the crack and lick the crap out of it!","No, I'm not.","Ted, Ted... you're not even looking.","Why do I hang out with you? Why? All I wanted was to have a regular beer, in a regular bar with my regular friends, in my regular city!"
"No, it has to be the two of us.","Look, I don't need you to teach me how to live, okay. I know how to live. If you want to go lick the Liberty Bell just go lick it yourself.","Thanks, Leonard. Ted, you're missing out on a valuable life lesson!","That was beautiful, man!","Look, our forefathers died for the pursuit of happiness, okay. Not for the sit around and wait of happiness. Now if you want, you can go to the same bar, drink the same beer talk to the same people everyday, or you can lick the Liberty Bell! You can grab life by the crack and lick the crap out of it!","No, I'm not."
"Because, you're my best friend, alright? You don't have to tell me I'm yours. But the way I see it, we're a team. Without you, I'm just the dynamic uno. You know what, fine. If you wanna go home... then we'll go home.",Why? Why do you need me?,"No, it has to be the two of us.","Look, I don't need you to teach me how to live, okay. I know how to live. If you want to go lick the Liberty Bell just go lick it yourself.","Thanks, Leonard. Ted, you're missing out on a valuable life lesson!","That was beautiful, man!"
"Good,",Fine...we'll go lick the Liberty Bell!,"Because, you're my best friend, alright? You don't have to tell me I'm yours. But the way I see it, we're a team. Without you, I'm just the dynamic uno. You know what, fine. If you wanna go home... then we'll go home.",Why? Why do you need me?,"No, it has to be the two of us.","Look, I don't need you to teach me how to live, okay. I know how to live. If you want to go lick the Liberty Bell just go lick it yourself."
Booger.,"That's the crazy part. I've had this shirt for, like, six years... Until this morning I wasn't into it at all, but now it's like my tastes have changed.","Hot top, Bro, is it new?",Look at those colors! Green and brown together at last!,Right? Right?,Nice shirt!
"Not some stupid word, Booger.",Barney's offering me fifty bucks to say some stupid word on a live news report.,"Yes, hello, Barney.",Booger.,"That's the crazy part. I've had this shirt for, like, six years... Until this morning I wasn't into it at all, but now it's like my tastes have changed.","Hot top, Bro, is it new?"
