response,context/0,context/1,context/2,context/3,context/4
Yeah?,I think he's shy.,"So, whaddya think George is like?",Shut up!,"Oh please, they're having sex.",Oh. Maybe they're- napping.
Uh-huh.,"Okay. Okay, I got one. Do you remember that vegetarian pate that I made that you loved so much?","Whoah, boy, hockey was a big mistake! There was a whole bunch of stuff we could've done tonight!","So in your whole life, you've only been with oneoh.",With Carol?  Oh.,It was my first time.
"Oh! Oh! Oh! Okay, fine, fine. Now I don't feel so bad about sleeping with Jason Hurley.","Well, unless goose is a vegetable...ha haaaah!",Uh-huh.,"Okay. Okay, I got one. Do you remember that vegetarian pate that I made that you loved so much?","Whoah, boy, hockey was a big mistake! There was a whole bunch of stuff we could've done tonight!","So in your whole life, you've only been with oneoh."
You'd already broken up.,What?! You slept with Jason?,"Oh! Oh! Oh! Okay, fine, fine. Now I don't feel so bad about sleeping with Jason Hurley.","Well, unless goose is a vegetable...ha haaaah!",Uh-huh.,"Okay. Okay, I got one. Do you remember that vegetarian pate that I made that you loved so much?"
A couple hours.,How long?,You'd already broken up.,What?! You slept with Jason?,"Oh! Oh! Oh! Okay, fine, fine. Now I don't feel so bad about sleeping with Jason Hurley.","Well, unless goose is a vegetable...ha haaaah!"
There he is! There he is!,I was laughing! You made me laugh!,"Really. Well, at least 'big girls' don't pee in their pants in seventh grade!",Hello? Like he was really gonna send you one?  She was a big girl.,Excuse me?!,"Okay, okay, okay, I got one!  Anyway- The valentine Tommy Rollerson left in your locker was really from me."
Right- where we've been looking all night!,Where?,There he is! There he is!,I was laughing! You made me laugh!,"Really. Well, at least 'big girls' don't pee in their pants in seventh grade!",Hello? Like he was really gonna send you one?  She was a big girl.
"Oh, ok, you know what I don't get? The way guys can do so many mean things, and then not even care.","Ok, you know what blows my mind? Women can see breasts any time they want. You just look down and there they are. How you get any work done is beyond me.","We can? All right, I'm tryin' that.",Come on! You guys can pee standing up.,"Not that big a deal? It's amazing. Ok, you just reach in there, there's one little maneuver, and bam, a bra right out the sleeve. All right, as far as I'm concerned, there is nothing a guy can do that even comes close. Am I right?",Would you let it go? It's not that big a deal.
"You know, if you want, I'll do it with you.","Why do you have to break up with her? Be a man, just stop calling.","No, I know, but it's just so hard, you know? I mean, you're sitting there with her, she has no idea what's happening, and then you finally get up the courage to do it, and there's the horrible awkward moment when you've handed her the note.","Chandler, nobody likes breaking up with someone. You just gotta do it.","Oh, right, right, shut up.","Not even, say, breaking up with Janice?"
"No, I mean you break up with Janice and I'll break up with Tony.","Oh, thanks, but I think she'd feel like we're gangin' up on her.","You know, if you want, I'll do it with you.","Why do you have to break up with her? Be a man, just stop calling.","No, I know, but it's just so hard, you know? I mean, you're sitting there with her, she has no idea what's happening, and then you finally get up the courage to do it, and there's the horrible awkward moment when you've handed her the note.","Chandler, nobody likes breaking up with someone. You just gotta do it."
"Yeah, I know, he's sweet, but it's just not fun anymore, you know? I don't know if it's me, or his hunger strike, or, I don't know.","Oh, you're breaking up with Tony?",Tony?,"No, I mean you break up with Janice and I'll break up with Tony.","Oh, thanks, but I think she'd feel like we're gangin' up on her.","You know, if you want, I'll do it with you."
What's the matter? Why so scrunchy?,"Oh, yeah, last week you had a wonderful, nutty, chocolatey kind of a cakey pie thing.  Nothing, just, just, I'm fine.",Does anybody want anything else?,"Yeah, I know, he's sweet, but it's just not fun anymore, you know? I don't know if it's me, or his hunger strike, or, I don't know.","Oh, you're breaking up with Tony?",Tony?
"Uh-huh, uh-huh.","Oh, yeah, yeah. Actually, I got the extended disco version, with three choruses of You'll never make it on your own.",Did he give you that whole You're-not-up-to-this thing again?,"Ooh, I hate when my father calls me that.","Yeah, well, it's a Mercedes if I move back home. Oh, it was horrible. He called me young lady.","That guy, he burns me up."
Are you gonna go over there?,"Wow, being dumped by you obviously agrees with her.","My god, Angela.","Hi, Joey.","Uh-huh, uh-huh.","Oh, yeah, yeah. Actually, I got the extended disco version, with three choruses of You'll never make it on your own."
This is nice. We never do anything just the two of us.,Where are they? Where are they?,...horribly attractive. I'll be shutting up now.,"Hey, Joey.","Oh my god, Joey, for all we know this guy could be horribly...","No, but he's..."
"Eww, I don't wanna do that.",It's great. Maybe tomorrow we can rent a car and run over some puppies.,This is nice. We never do anything just the two of us.,Where are they? Where are they?,...horribly attractive. I'll be shutting up now.,"Hey, Joey."
"Ok, have a good break-up.",Here we go.,"Eww, I don't wanna do that.",It's great. Maybe tomorrow we can rent a car and run over some puppies.,This is nice. We never do anything just the two of us.,Where are they? Where are they?
"Yeah, it was really hard.",That's it?,"No, no, I'm still working on mine.","Well, I'm gonna get another espresso. Can I get you another latte?",That's great.,"Well, I knew you had the Rockys, and so I figured, you know, you can wear Bullwinkle and Bullwinkle, or you can wear Rocky and Rocky,or, you can mix and match, moose and squirrel. Whatever you want."
"Ok, you weren't there.","Oh, yeah, that hug looked pretty brutal.","Yeah, it was really hard.",That's it?,"No, no, I'm still working on mine.","Well, I'm gonna get another espresso. Can I get you another latte?"
"Ok, you can do this. It's just like pulling off a Band-aid. Just do it really fast, and then the wound is exposed.",Huh. That's nice.,Wow. My brother never even told me when he lost his virginity.,You know what else? He's unbelievable in bed.,"It is so great to meet a guy who is smart and funny, and has an emotional age beyond, like eight.","Yeah, isn't he?"
Oh my god.  How many of those have you had?,I hit her in the eye! I hit her in the eye! This is the worst break-up in the history of the world.,"Ow. Um, it's just my lens. It's just my lens. I'll be right back.","Oh, my god, I'm so sorry. Are you ok?",Ow!,"Here's the thing, Janice. You know, I mean, it's like we're different. I'm like the bing, bing, bing. You're like the boom, boom, ... boom."
"Chandler, easy, easy. Go to your happy place. La la la la la la la.","Oh, I don't know, a million?",Oh my god.  How many of those have you had?,I hit her in the eye! I hit her in the eye! This is the worst break-up in the history of the world.,"Ow. Um, it's just my lens. It's just my lens. I'll be right back.","Oh, my god, I'm so sorry. Are you ok?"
All right.,I'm fine.,"Chandler, easy, easy. Go to your happy place. La la la la la la la.","Oh, I don't know, a million?",Oh my god.  How many of those have you had?,I hit her in the eye! I hit her in the eye! This is the worst break-up in the history of the world.
Wait here. Breathe.,I'm not fine. Here she comes.,All right.,I'm fine.,"Chandler, easy, easy. Go to your happy place. La la la la la la la.","Oh, I don't know, a million?"
It's like a gift.,How do you do that?,Wait here. Breathe.,I'm not fine. Here she comes.,All right.,I'm fine.
"Oh, I'd like that.",We should always always break up together.,It's like a gift.,How do you do that?,Wait here. Breathe.,I'm not fine. Here she comes.
What a neat idea. All your clothes match. I'm gonna do this.,Yeah.,Does it still hurt?,Yeah.,"Oh, are you sure you're ok?",No.
"Hey, how'd it go?",Hi.,What a neat idea. All your clothes match. I'm gonna do this.,Yeah.,Does it still hurt?,Yeah.
"Oh, he needed some time to grieve.",Where's Chandler?,"Oh, I'm sorry.","What a beautiful story. Hey, I'm fine by the way.","We ripped that couple apart, and kept the pieces for ourselves.",Excellent.
That oughta do it.,I'm free! I'm free!,"Oh, he needed some time to grieve.",Where's Chandler?,"Oh, I'm sorry.","What a beautiful story. Hey, I'm fine by the way."
"The exclamation point in the title scares me.  Y'know, it's not just Freud, it's Freud!","You can always spot someone who's never seen one of his plays before. Notice, no fear, no sense of impending doom...","Ooh! Look! Look! Look! Look, there's Joey's picture! This is so exciting!",That oughta do it.,I'm free! I'm free!,"Oh, he needed some time to grieve."
"Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys.","Thank you, buddy.",He could never get a woman like that in a million years.,"Oh please, could she be more out of my league? Ross, back me up here.","Oh, c'mon. She's a person, you can do it!","Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'"
Based on this play? ...Based on this play!,"The Estelle Leonard Talent Agency. Wow, an agency left me its card! Maybe they wanna sign me!",What is it?,Saw your head. Saw your head.,"C'mon, you guys, it wasn't that bad. It was better than that thing I did with the trolls, at least you got to see my head.",...Hey! You're in a play! I didn't know you could dance! You had a beard!
"No, 'cause this line is passion, and this is... just a line.",Hey.,"Hey, kids.",Based on this play? ...Based on this play!,"The Estelle Leonard Talent Agency. Wow, an agency left me its card! Maybe they wanna sign me!",What is it?
"Oh, yeah. That is not true. Ross, is this your fantasy?","Well, y'know, I had some trouble with it at first too, but the way I look at it is, I get all the good stuff: all the fun, all the talking, all the sex; and none of the responsibility. I mean, this is every guy's fantasy!","Didn't you listen to the story? I mean, this is twisted! How could you get involved with a woman like this?",What 'not work out'? I'm seeing her again on Thursday. Didn't you listen to the story?,Oh. I'm sorry it didn't work out.,...Hm.
I can't believe you tried to move the green ottoman.,"Yeah, yeah, it's interesting.. but y'know what? Just for fun, let's see what it looked like in the old spot.  Alright, just to compare. Let's see. Well, it looks good there too. Let's just leave it there for a while.","I dunno.. I-I thought it looked better there. And I- and also, it's an extra seat around the coffee table.",How-how did that happen?,Uh-oh...,...Oh! I-I see you moved the green ottoman.
